Punto,Nombre Alterno,Descripcion,Fecha,Metano,Bioxido de Carbono,Nitrogeno,Total Inertes,Etano,Temp. Rocio,Humedad,Poder Calorifico,Indice Woobe,Acido Sulfidrico,
S-REBGN081-TR04,CRE 61 Tennessee,Pto. de Calidad Imp. Tennessee T.R.,17/03/17 09:00:00,97.6934,0.5374,0.1828,0.7203,1.4735,247.0499,1.1825,38.0025,50.3628,0.0034,
S-REBGN081-TR04,CRE 61 Tennessee,Pto. de Calidad Imp. Tennessee T.R.,18/03/17 09:00:00,97.6083,0.5705,0.1881,0.7586,1.5108,243.6358,1.1772,38.0028,50.3369,0.0080,
S-REBGN081-TR04,CRE 61 Tennessee,Pto. de Calidad Imp. Tennessee T.R.,19/03/17 09:00:00,97.3620,0.5842,0.1712,0.7553,1.6335,247.7374,1.1715,38.1204,50.4016,0.0202,
S-REBGN081-TR04,CRE 61 Tennessee,Pto. de Calidad Imp. Tennessee T.R.,20/03/17 09:00:00,97.9743,0.6081,0.1793,0.7874,1.1340,242.2436,1.1791,37.8720,50.2396,0.0132,
S-REBGN081-TR04,CRE 61 Tennessee,Pto. de Calidad Imp. Tennessee T.R.,21/03/17 09:00:00,98.0781,0.5526,0.1844,0.7370,1.0884,241.1076,1.1803,37.8721,50.2770,0.0134,
S-REBGN120-TR01,CRE 4 GIMSA,"Pto. de Calidad GIMSA 12"" T.R.",15/03/17 09:00:00,96.3992,0.3043,1.5861,1.8904,1.4618,250.0481,13.4892,37.6524,49.6780,0.0140,
S-REBGN120-TR01,CRE 4 GIMSA,"Pto. de Calidad GIMSA 12"" T.R.",16/03/17 09:00:00,96.2746,0.3141,1.5688,1.8829,1.4551,254.9853,14.2736,37.7615,49.7415,0.0128,
S-REBGN120-TR01,CRE 4 GIMSA,"Pto. de Calidad GIMSA 12"" T.R.",17/03/17 09:00:00,96.3785,0.3044,1.6763,1.9808,1.3706,255.9636,14.1372,37.6140,49.6141,0.0110,
S-REBGN120-TR01,CRE 4 GIMSA,"Pto. de Calidad GIMSA 12"" T.R.",18/03/17 09:00:00,96.3115,0.3181,1.7407,2.0587,1.3608,251.7090,13.9871,37.5751,49.5527,0.0121,
S-REBGN120-TR01,CRE 4 GIMSA,"Pto. de Calidad GIMSA 12"" T.R.",19/03/17 09:00:00,96.0105,0.3384,1.6158,1.9541,1.5649,258.7642,15.7760,37.8059,49.7289,0.0128,
S-REBGN120-TR01,CRE 4 GIMSA,"Pto. de Calidad GIMSA 12"" T.R.",20/03/17 09:00:00,96.6998,0.3460,1.6489,1.9949,1.0588,249.3009,14.9346,37.4974,49.5300,0.0136,
S-REBGN120-TR01,CRE 4 GIMSA,"Pto. de Calidad GIMSA 12"" T.R.",21/03/17 09:00:00,96.7617,0.3151,1.7064,2.0215,0.9945,246.9537,14.1381,37.4501,49.4978,0.0140,
S-REBGN260-TR07,"CRE 44 CPG Burgos 1,2 y 3",Pto. de Calidad CPG Burgos  criog. 1 2 3 T.R.,15/03/17 05:00:00,93.4440,1.2162,0.1965,1.4127,5.1283,204.3344,0.0000,38.7130,50.2931,0.0000,
S-REBGN260-TR07,"CRE 44 CPG Burgos 1,2 y 3",Pto. de Calidad CPG Burgos  criog. 1 2 3 T.R.,16/03/17 05:00:00,93.4447,1.2193,0.1959,1.4152,5.1213,204.3508,0.0000,38.7125,50.2909,0.0000,
S-REBGN260-TR07,"CRE 44 CPG Burgos 1,2 y 3",Pto. de Calidad CPG Burgos  criog. 1 2 3 T.R.,17/03/17 05:00:00,93.4301,1.2230,0.1958,1.4188,5.1306,204.3896,0.0000,38.7147,50.2897,0.0000,
S-REBGN260-TR07,"CRE 44 CPG Burgos 1,2 y 3",Pto. de Calidad CPG Burgos  criog. 1 2 3 T.R.,18/03/17 05:00:00,93.4733,1.2260,0.1972,1.4232,5.0796,204.2878,0.0000,38.7002,50.2786,0.0000,
S-REBGN260-TR07,"CRE 44 CPG Burgos 1,2 y 3",Pto. de Calidad CPG Burgos  criog. 1 2 3 T.R.,19/03/17 05:00:00,93.4545,1.2289,0.1974,1.4262,5.0985,204.3168,0.0000,38.7026,50.2781,0.0000,
S-REBGN260-TR07,"CRE 44 CPG Burgos 1,2 y 3",Pto. de Calidad CPG Burgos  criog. 1 2 3 T.R.,20/03/17 05:00:00,93.4662,1.2306,0.1970,1.4276,5.0837,204.2977,0.0000,38.6991,50.2750,0.0000,
S-REBGN260-TR07,"CRE 44 CPG Burgos 1,2 y 3",Pto. de Calidad CPG Burgos  criog. 1 2 3 T.R.,21/03/17 05:00:00,93.2879,1.2308,0.3751,1.6058,5.0875,204.2235,0.0000,38.6309,50.1557,0.0000,
S-REBGN260-TR36,CRE 46 Burgos 5 y 6,Pto. de Calidad CPG Burgos Criog. 5 y 6 T.R,15/03/17 05:00:00,93.7602,1.1880,0.1803,1.3683,4.8653,203.6118,0.0000,38.6495,50.2832,4.2155,
S-REBGN260-TR36,CRE 46 Burgos 5 y 6,Pto. de Calidad CPG Burgos Criog. 5 y 6 T.R,16/03/17 05:00:00,93.7596,1.1929,0.1799,1.3729,4.8655,203.5919,0.0000,38.6455,50.2777,4.0989,
S-REBGN260-TR36,CRE 46 Burgos 5 y 6,Pto. de Calidad CPG Burgos Criog. 5 y 6 T.R,17/03/17 05:00:00,93.7428,1.1968,0.1798,1.3766,4.8780,203.6301,0.0000,38.6481,50.2767,4.2538,
S-REBGN260-TR36,CRE 46 Burgos 5 y 6,Pto. de Calidad CPG Burgos Criog. 5 y 6 T.R,18/03/17 05:00:00,93.7723,1.2019,0.1805,1.3823,4.8423,203.5502,0.0000,38.6359,50.2658,4.4068,
S-REBGN260-TR36,CRE 46 Burgos 5 y 6,Pto. de Calidad CPG Burgos Criog. 5 y 6 T.R,19/03/17 05:00:00,93.7850,1.2014,0.1811,1.3825,4.8301,203.5163,0.0000,38.6320,50.2636,4.0643,
S-REBGN260-TR36,CRE 46 Burgos 5 y 6,Pto. de Calidad CPG Burgos Criog. 5 y 6 T.R,20/03/17 05:00:00,93.7785,1.2042,0.1801,1.3843,4.8353,203.5304,0.0000,38.6326,50.2625,3.9135,
S-REBGN260-TR36,CRE 46 Burgos 5 y 6,Pto. de Calidad CPG Burgos Criog. 5 y 6 T.R,21/03/17 05:00:00,93.7773,1.2027,0.1804,1.3832,4.8348,203.5461,0.0000,38.6344,50.2644,4.1772,
S-REBGN261-TR35,CRE 45 CPG Burgos 4,Pto. de Calidad CPG Burgos Criog. 4 T.R,15/03/17 05:00:00,93.4462,1.2138,0.1965,1.4103,5.1285,204.8478,7.3886,38.7139,50.2952,0.0016,
S-REBGN261-TR35,CRE 45 CPG Burgos 4,Pto. de Calidad CPG Burgos Criog. 4 T.R,16/03/17 05:00:00,93.4481,1.2168,0.1959,1.4126,5.1204,207.7337,7.8712,38.7132,50.2931,4.1301,
S-REBGN261-TR35,CRE 45 CPG Burgos 4,Pto. de Calidad CPG Burgos Criog. 4 T.R,17/03/17 05:00:00,93.4321,1.2218,0.1959,1.4176,5.1295,206.9328,8.0291,38.7149,50.2906,5.7957,
S-REBGN261-TR35,CRE 45 CPG Burgos 4,Pto. de Calidad CPG Burgos Criog. 4 T.R,18/03/17 05:00:00,93.4780,1.2236,0.1970,1.4206,5.0773,205.0681,7.8717,38.7006,50.2806,6.3973,
S-REBGN261-TR35,CRE 45 CPG Burgos 4,Pto. de Calidad CPG Burgos Criog. 4 T.R,19/03/17 05:00:00,93.4547,1.2293,0.1974,1.4267,5.0978,205.0238,7.6628,38.7023,50.2775,6.4794,
S-REBGN261-TR35,CRE 45 CPG Burgos 4,Pto. de Calidad CPG Burgos Criog. 4 T.R,20/03/17 05:00:00,93.4696,1.2285,0.1970,1.4255,5.0822,206.2575,7.8921,38.6995,50.2766,6.5979,
S-REBGN261-TR35,CRE 45 CPG Burgos 4,Pto. de Calidad CPG Burgos Criog. 4 T.R,21/03/17 05:00:00,93.3057,1.2331,0.3626,1.5957,5.0794,205.8640,8.0132,38.6322,50.1605,8.6237,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,15/03/17 09:00:00,92.8018,1.0693,0.0993,1.1686,4.2906,272.0076,,40.2232,51.2811,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,16/03/17 09:00:00,92.5556,1.0322,0.0986,1.1308,4.4928,273.6441,,40.3483,51.3763,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,17/03/17 09:00:00,92.5224,1.0317,0.0982,1.1299,4.5149,272.9505,,40.3484,51.3769,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,18/03/17 09:00:00,92.5496,1.0303,0.0981,1.1285,4.5136,272.5525,,40.3440,51.3754,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,19/03/17 09:00:00,92.5773,1.0256,0.0999,1.1254,4.4798,273.1582,,40.3548,51.3837,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,20/03/17 09:00:00,92.5490,1.0280,0.0987,1.1267,4.4947,272.3976,,40.3682,51.3901,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,21/03/17 09:00:00,92.5450,1.0295,0.0992,1.1287,4.4966,272.5247,,40.3741,51.3922,,
S-REBGN290-TR36,CRE 57 Nejo,Pto. de Calidad Nejo T.R.,15/03/17 05:00:00,92.1471,0.7328,0.5475,1.2803,5.6922,208.6976,,39.4453,50.8791,,
S-REBGN290-TR36,CRE 57 Nejo,Pto. de Calidad Nejo T.R.,16/03/17 05:00:00,92.0964,0.7498,0.5717,1.3215,5.6921,208.6976,,39.4357,50.8511,,
S-REBGN290-TR36,CRE 57 Nejo,Pto. de Calidad Nejo T.R.,17/03/17 05:00:00,92.0726,0.7545,0.5439,1.2984,5.7362,208.6976,,39.4587,50.8734,,
S-REBGN290-TR36,CRE 57 Nejo,Pto. de Calidad Nejo T.R.,18/03/17 05:00:00,92.1336,0.7309,0.5438,1.2746,5.7112,208.6976,,39.4531,50.8865,,
S-REBGN290-TR36,CRE 57 Nejo,Pto. de Calidad Nejo T.R.,19/03/17 05:00:00,92.0973,0.7338,0.5432,1.2770,5.7412,208.6976,,39.4631,50.8904,,
S-REBGN290-TR36,CRE 57 Nejo,Pto. de Calidad Nejo T.R.,20/03/17 05:00:00,92.4038,0.7358,0.5489,1.2847,5.4512,208.6976,,39.3629,50.8297,,
S-REBGN290-TR36,CRE 57 Nejo,Pto. de Calidad Nejo T.R.,21/03/17 05:00:00,92.1381,0.7391,0.5501,1.2891,5.7049,208.6976,,39.4381,50.8696,,
S-REEGN011-TR38,CRE Mareografo,Pto. de Calidad Mareografo T.R.,15/03/17 05:00:00,97.5659,1.9721,0.1714,2.1435,0.2906,162.1423,,37.0476,48.8133,,
S-REEGN011-TR38,CRE Mareografo,Pto. de Calidad Mareografo T.R.,16/03/17 05:00:00,97.5659,1.9721,0.1714,2.1435,0.2906,162.1423,,37.0476,48.8133,,
S-REEGN011-TR38,CRE Mareografo,Pto. de Calidad Mareografo T.R.,17/03/17 05:00:00,97.5176,1.9894,0.2079,2.1973,0.2846,162.1423,,37.0259,48.7723,,
S-REEGN011-TR38,CRE Mareografo,Pto. de Calidad Mareografo T.R.,18/03/17 05:00:00,97.5991,1.9953,0.1212,2.1165,0.2838,162.1423,,37.0562,48.8250,,
S-REEGN011-TR38,CRE Mareografo,Pto. de Calidad Mareografo T.R.,19/03/17 05:00:00,97.5944,2.0020,0.1225,2.1245,0.2806,162.1423,,37.0523,48.8176,,
S-REEGN011-TR38,CRE Mareografo,Pto. de Calidad Mareografo T.R.,20/03/17 05:00:00,97.6018,1.9893,0.1220,2.1113,0.2863,162.1423,,37.0589,48.8304,,
S-REEGN011-TR38,CRE Mareografo,Pto. de Calidad Mareografo T.R.,21/03/17 05:00:00,97.5977,1.9960,0.1238,2.1197,0.2820,162.1423,,37.0544,48.8224,,
S-SABGN130-TR01,CRE 21 Valtierrilla,Pto. de Calidad Valtierrilla T.R.,15/03/17 09:00:00,96.5017,0.6963,0.3107,1.0070,2.2821,255.2005,19.2595,38.1950,50.3033,0.3117,
S-SABGN130-TR01,CRE 21 Valtierrilla,Pto. de Calidad Valtierrilla T.R.,16/03/17 09:00:00,96.4281,0.7037,0.3172,1.0209,2.3415,255.3461,20.0492,38.2068,50.3019,0.3918,
S-SABGN130-TR01,CRE 21 Valtierrilla,Pto. de Calidad Valtierrilla T.R.,17/03/17 09:00:00,96.4819,0.7127,0.2834,0.9961,2.3294,254.0778,19.8924,38.2000,50.3074,0.4071,
S-SABGN130-TR01,CRE 21 Valtierrilla,Pto. de Calidad Valtierrilla T.R.,18/03/17 09:00:00,96.7304,0.7235,0.2525,0.9760,2.1007,256.6977,21.3350,38.1463,50.2832,0.3799,
S-SABGN130-TR01,CRE 21 Valtierrilla,Pto. de Calidad Valtierrilla T.R.,19/03/17 09:00:00,96.5681,0.7091,0.3027,1.0119,2.2196,256.7197,18.7080,38.1703,50.2839,0.3683,
S-SABGN130-TR01,CRE 21 Valtierrilla,Pto. de Calidad Valtierrilla T.R.,20/03/17 09:00:00,96.4163,0.7270,0.3230,1.0501,2.3297,254.9362,18.4048,38.1878,50.2720,0.8003,
S-SABGN130-TR01,CRE 21 Valtierrilla,Pto. de Calidad Valtierrilla T.R.,21/03/17 09:00:00,96.3515,0.7794,0.3122,1.0916,2.3509,254.9162,16.3464,38.1793,50.2354,0.9716,
S-TOBGN010-TR01,CRE 10 Torreon,Pto. de Calidad Est. Chávez T.R.,15/03/17 09:00:00,96.4888,0.7004,0.2823,0.9827,2.3169,254.9964,21.6460,38.2151,50.3251,0.2078,
S-TOBGN010-TR01,CRE 10 Torreon,Pto. de Calidad Est. Chávez T.R.,16/03/17 09:00:00,96.7453,0.7114,0.2393,0.9506,2.0949,256.3789,22.0506,38.1650,50.3085,0.2240,
S-TOBGN010-TR01,CRE 10 Torreon,Pto. de Calidad Est. Chávez T.R.,17/03/17 09:00:00,96.6007,0.7262,0.2869,1.0131,2.1716,256.7789,22.7034,38.1665,50.2769,0.2904,
S-TOBGN010-TR01,CRE 10 Torreon,Pto. de Calidad Est. Chávez T.R.,18/03/17 09:00:00,96.5228,0.6978,0.3102,1.0080,2.2456,256.0191,22.2417,38.1942,50.3020,0.1959,
S-TOBGN010-TR01,CRE 10 Torreon,Pto. de Calidad Est. Chávez T.R.,19/03/17 09:00:00,96.4575,0.7639,0.3011,1.0650,2.2537,255.7257,23.1949,38.1753,50.2489,0.1729,
S-TOBGN010-TR01,CRE 10 Torreon,Pto. de Calidad Est. Chávez T.R.,20/03/17 09:00:00,96.4518,0.7421,0.2800,1.0221,2.2888,255.7453,23.2233,38.2110,50.2943,0.1796,
S-TOBGN010-TR01,CRE 10 Torreon,Pto. de Calidad Est. Chávez T.R.,21/03/17 09:00:00,96.5778,0.7481,0.2495,0.9976,2.2129,255.5468,24.3924,38.1802,50.2867,0.2719,
S-TXBGN050-TR06,CRE 24 Puebla,Pto. de Calidad Natgasmex (Xicotencatl),15/03/17 09:00:00,95.1353,0.1064,2.2801,2.3865,2.0669,258.9661,41.4307,37.7759,49.5701,0.6729,
S-TXBGN050-TR06,CRE 24 Puebla,Pto. de Calidad Natgasmex (Xicotencatl),16/03/17 09:00:00,94.8212,0.1019,2.6551,2.7569,2.0502,254.0753,44.4968,37.5964,49.2995,0.7633,
S-TXBGN050-TR06,CRE 24 Puebla,Pto. de Calidad Natgasmex (Xicotencatl),17/03/17 09:00:00,95.0896,0.1124,2.4066,2.5190,1.9928,252.4738,46.0261,37.6885,49.4579,1.8312,
S-TXBGN050-TR06,CRE 24 Puebla,Pto. de Calidad Natgasmex (Xicotencatl),18/03/17 09:00:00,94.7796,0.1072,2.6142,2.7214,2.1033,252.0086,47.7212,37.6398,49.3396,1.3235,
S-TXBGN050-TR06,CRE 24 Puebla,Pto. de Calidad Natgasmex (Xicotencatl),19/03/17 09:00:00,94.7983,0.1108,2.6654,2.7762,1.9856,256.0193,49.0614,37.5966,49.2852,0.6980,
S-TXBGN050-TR06,CRE 24 Puebla,Pto. de Calidad Natgasmex (Xicotencatl),20/03/17 09:00:00,94.4005,0.1025,3.1253,3.2278,1.9910,,48.0940,37.3824,48.9595,0.9201,
S-TXBGN050-TR06,CRE 24 Puebla,Pto. de Calidad Natgasmex (Xicotencatl),21/03/17 09:00:00,94.0785,0.0925,3.3612,3.4537,2.0902,250.3408,47.6436,37.3324,48.8332,0.7654,
S-VCBGN070-TR01,"CRE 19 Venta Carpio 14""","Pto. de Calidad Ducto 22"" T.R.",15/03/17 09:00:00,94.8203,0.5913,1.5095,2.1008,2.8148,253.2703,18.8395,37.9726,49.7005,0.0951,
S-VCBGN070-TR01,"CRE 19 Venta Carpio 14""","Pto. de Calidad Ducto 22"" T.R.",16/03/17 09:00:00,94.9493,0.6710,1.1000,1.7710,3.0234,253.2278,23.1770,38.1501,49.9339,0.1857,
S-VCBGN070-TR01,"CRE 19 Venta Carpio 14""","Pto. de Calidad Ducto 22"" T.R.",17/03/17 09:00:00,95.2963,0.6904,0.7931,1.4834,2.9731,251.7293,23.0372,38.2372,50.1102,0.0324,
S-VCBGN070-TR01,"CRE 19 Venta Carpio 14""","Pto. de Calidad Ducto 22"" T.R.",18/03/17 09:00:00,95.5397,0.7088,0.6324,1.3412,2.8681,252.6810,22.7970,38.2668,50.1877,0.0565,
S-VCBGN070-TR01,"CRE 19 Venta Carpio 14""","Pto. de Calidad Ducto 22"" T.R.",19/03/17 09:00:00,95.2152,0.5590,1.2719,1.8309,2.6634,254.8877,28.5988,38.0544,49.8775,0.2318,
S-VCBGN070-TR01,"CRE 19 Venta Carpio 14""","Pto. de Calidad Ducto 22"" T.R.",20/03/17 09:00:00,95.1635,0.5720,1.2138,1.7858,2.7427,254.3940,25.2351,38.1050,49.9241,0.1452,
S-VCBGN070-TR01,"CRE 19 Venta Carpio 14""","Pto. de Calidad Ducto 22"" T.R.",21/03/17 09:00:00,94.9740,0.6705,1.1499,1.8204,2.9564,252.8804,23.1713,38.1071,49.8868,0.0423,
S-VCBGN070-TR02,"CRE 16 Venta de Carpio 36""","Pto. de Calidad Ducto 36"" T.R.",15/03/17 09:00:00,94.8130,0.6615,1.3471,2.0086,2.9381,252.9834,17.1127,38.0223,49.7547,0.0000,
S-VCBGN070-TR02,"CRE 16 Venta de Carpio 36""","Pto. de Calidad Ducto 36"" T.R.",16/03/17 09:00:00,95.0427,0.6880,1.0078,1.6958,3.0165,253.4471,26.1208,38.1661,49.9733,0.0000,
S-VCBGN070-TR02,"CRE 16 Venta de Carpio 36""","Pto. de Calidad Ducto 36"" T.R.",17/03/17 09:00:00,95.3827,0.7424,0.6144,1.3568,3.0297,251.2293,24.1698,38.2872,50.1845,0.0000,
S-VCBGN070-TR02,"CRE 16 Venta de Carpio 36""","Pto. de Calidad Ducto 36"" T.R.",18/03/17 09:00:00,95.6554,0.7867,0.3573,1.1440,2.9745,251.0540,23.3029,38.3499,50.3073,0.0000,
S-VCBGN070-TR02,"CRE 16 Venta de Carpio 36""","Pto. de Calidad Ducto 36"" T.R.",19/03/17 09:00:00,95.6425,0.7907,0.3866,1.1773,2.9553,250.3068,27.7723,38.3309,50.2801,0.0000,
S-VCBGN070-TR02,"CRE 16 Venta de Carpio 36""","Pto. de Calidad Ducto 36"" T.R.",20/03/17 09:00:00,95.4522,0.7482,0.5870,1.3351,2.9771,251.5435,21.5932,38.2857,50.1921,0.0000,
S-VCBGN070-TR02,"CRE 16 Venta de Carpio 36""","Pto. de Calidad Ducto 36"" T.R.",21/03/17 09:00:00,95.0230,0.6870,1.0789,1.7659,2.9694,253.7932,25.3483,38.1248,49.9178,0.0000,
S-VCBGN070-TR03,"CRE 17 Venta Carpio 30""","Pto. de Calidad Ducto 30"" T.R.",15/03/17 09:00:00,94.7742,0.1085,2.6987,2.8072,1.9839,274.5724,38.7707,37.6329,49.2962,1.0583,
S-VCBGN070-TR03,"CRE 17 Venta Carpio 30""","Pto. de Calidad Ducto 30"" T.R.",16/03/17 09:00:00,94.3376,0.4283,2.1711,2.5994,2.7282,266.2238,31.0380,37.8277,49.4297,0.9046,
S-VCBGN070-TR03,"CRE 17 Venta Carpio 30""","Pto. de Calidad Ducto 30"" T.R.",17/03/17 09:00:00,94.1261,0.1064,3.1336,3.2400,2.2159,272.0675,41.6004,37.5140,49.0338,1.5944,
S-VCBGN070-TR03,"CRE 17 Venta Carpio 30""","Pto. de Calidad Ducto 30"" T.R.",18/03/17 09:00:00,94.2505,0.1155,3.1379,3.2533,2.0742,273.0204,41.0139,37.4756,49.0030,1.9112,
S-VCBGN070-TR03,"CRE 17 Venta Carpio 30""","Pto. de Calidad Ducto 30"" T.R.",19/03/17 09:00:00,94.1494,0.1149,3.1487,3.2636,2.1568,272.9519,40.3582,37.4993,49.0126,2.2436,
S-VCBGN070-TR03,"CRE 17 Venta Carpio 30""","Pto. de Calidad Ducto 30"" T.R.",20/03/17 09:00:00,94.2338,0.1129,3.0121,3.1251,2.1401,273.0291,42.1483,37.5955,49.1310,1.7416,
S-VCBGN070-TR03,"CRE 17 Venta Carpio 30""","Pto. de Calidad Ducto 30"" T.R.",21/03/17 09:00:00,94.2730,0.1098,3.1705,3.2803,2.0226,272.8367,44.0805,37.4519,48.9783,1.8216,
S-VCBGN070-TR04,"CRE 18 Venta Carpio 24""","Pto. de Calidad Ducto 18"" T.R.",15/03/17 09:00:00,90.9290,0.0046,0.6875,0.6921,7.5075,233.7736,95.9420,40.1541,51.7160,0.2480,
S-VCBGN070-TR04,"CRE 18 Venta Carpio 24""","Pto. de Calidad Ducto 18"" T.R.",16/03/17 09:00:00,90.8795,0.0066,0.6851,0.6918,7.5219,232.5024,95.7334,40.1766,51.7281,0.3155,
S-VCBGN070-TR04,"CRE 18 Venta Carpio 24""","Pto. de Calidad Ducto 18"" T.R.",17/03/17 09:00:00,90.9317,0.0091,0.6777,0.6868,7.5790,232.1207,93.3881,40.1360,51.7076,0.4158,
S-VCBGN070-TR04,"CRE 18 Venta Carpio 24""","Pto. de Calidad Ducto 18"" T.R.",18/03/17 09:00:00,90.9555,0.0096,0.6749,0.6846,7.5338,232.5796,91.9330,40.1386,51.7098,0.2814,
S-VCBGN070-TR04,"CRE 18 Venta Carpio 24""","Pto. de Calidad Ducto 18"" T.R.",19/03/17 09:00:00,91.3159,0.0871,0.6282,0.7154,7.1072,233.6240,90.1368,40.0246,51.6139,0.7777,
S-VCBGN070-TR04,"CRE 18 Venta Carpio 24""","Pto. de Calidad Ducto 18"" T.R.",20/03/17 09:00:00,91.7121,0.1778,0.5855,0.7633,6.5419,236.4204,95.0751,39.9215,51.5125,0.5104,
S-VCBGN070-TR04,"CRE 18 Venta Carpio 24""","Pto. de Calidad Ducto 18"" T.R.",21/03/17 09:00:00,91.6731,0.1534,0.6108,0.7642,6.6782,237.8170,99.1982,39.9014,51.5070,0.6369,
S-VEBGN020-TR10,CRE 31 Veracruz,Pto. de Calidad CFE Dos Bocas T.R.,15/03/17 09:00:00,92.6686,0.1358,4.2354,4.3712,2.6906,259.8306,43.8208,37.0774,48.2716,1.7014,
S-VEBGN020-TR10,CRE 31 Veracruz,Pto. de Calidad CFE Dos Bocas T.R.,16/03/17 09:00:00,90.6023,0.0942,5.6115,5.7057,3.3831,256.6883,42.6486,36.7926,47.5379,0.0576,
S-VEBGN020-TR10,CRE 31 Veracruz,Pto. de Calidad CFE Dos Bocas T.R.,17/03/17 09:00:00,90.1144,0.1026,5.4019,5.5045,4.0738,256.3117,35.3146,37.0640,47.7870,1.5709,
S-VEBGN020-TR10,CRE 31 Veracruz,Pto. de Calidad CFE Dos Bocas T.R.,18/03/17 09:00:00,91.3238,0.1054,5.0736,5.1790,3.2036,256.9378,36.1354,36.9297,47.8422,1.6094,
S-VEBGN020-TR10,CRE 31 Veracruz,Pto. de Calidad CFE Dos Bocas T.R.,19/03/17 09:00:00,92.2162,0.1231,4.6470,4.7701,2.7597,258.0827,32.0963,36.9360,48.0169,2.0938,
S-VEBGN020-TR10,CRE 31 Veracruz,Pto. de Calidad CFE Dos Bocas T.R.,20/03/17 09:00:00,91.5973,0.1317,4.9395,5.0712,3.0382,257.8791,41.6300,36.9258,47.8797,3.9733,
S-VEBGN020-TR10,CRE 31 Veracruz,Pto. de Calidad CFE Dos Bocas T.R.,21/03/17 09:00:00,92.9824,0.1413,4.0836,4.2249,2.5149,261.2787,34.7904,37.0916,48.3423,4.0274,
S-VEBGN051-TR07,CRE 28 Cempoala Sur,Pto de Calidad a Cempoala del Sur T.R.,15/03/17 09:00:00,95.9868,0.7076,0.0926,0.8002,2.9733,244.4639,22.9513,38.4820,50.5599,0.0318,
S-VEBGN051-TR07,CRE 28 Cempoala Sur,Pto de Calidad a Cempoala del Sur T.R.,16/03/17 09:00:00,96.9282,0.5672,0.1048,0.6720,2.1830,247.1176,29.0827,38.2927,50.5442,0.2828,
S-VEBGN051-TR07,CRE 28 Cempoala Sur,Pto de Calidad a Cempoala del Sur T.R.,17/03/17 09:00:00,96.0132,0.5328,0.5375,1.0703,2.6633,246.9829,36.5507,38.3081,50.3854,0.2050,
S-VEBGN051-TR07,CRE 28 Cempoala Sur,Pto de Calidad a Cempoala del Sur T.R.,18/03/17 09:00:00,96.0360,0.6866,0.1742,0.8608,2.8762,245.5002,39.4664,38.4256,50.5072,0.0450,
S-VEBGN051-TR07,CRE 28 Cempoala Sur,Pto de Calidad a Cempoala del Sur T.R.,19/03/17 09:00:00,95.5335,0.6123,0.7585,1.3707,2.8616,246.8781,53.0576,38.2320,50.1775,0.0643,
S-VEBGN051-TR07,CRE 28 Cempoala Sur,Pto de Calidad a Cempoala del Sur T.R.,20/03/17 09:00:00,96.2734,0.6975,0.0443,0.7418,2.7594,247.2208,54.9581,38.4371,50.5640,0.0774,
S-VEBGN051-TR07,CRE 28 Cempoala Sur,Pto de Calidad a Cempoala del Sur T.R.,21/03/17 09:00:00,95.8793,0.6986,0.0953,0.7939,3.0788,246.0259,33.1246,38.5188,50.5860,0.0864,
S-VEBGN051-TR08,CRE 29 Cempoala Norte,Pto de Calidad a Cempoala del Norte T.R.,15/03/17 09:00:00,95.8446,0.6949,0.2277,0.9226,2.9927,244.1640,0.1723,38.4362,50.4745,0.9499,
S-VEBGN051-TR08,CRE 29 Cempoala Norte,Pto de Calidad a Cempoala del Norte T.R.,16/03/17 09:00:00,95.9215,0.6806,0.2621,0.9427,2.9024,244.5042,0.3128,38.3863,50.4293,0.1935,
S-VEBGN051-TR08,CRE 29 Cempoala Norte,Pto de Calidad a Cempoala del Norte T.R.,17/03/17 09:00:00,95.5955,0.6170,0.3313,0.9483,3.1826,245.3395,0.4071,38.4950,50.5113,0.1993,
S-VEBGN051-TR08,CRE 29 Cempoala Norte,Pto de Calidad a Cempoala del Norte T.R.,18/03/17 09:00:00,95.7618,0.6632,0.4505,1.1137,2.8949,245.3138,0.3090,38.3163,50.3075,0.1320,
S-VEBGN051-TR08,CRE 29 Cempoala Norte,Pto de Calidad a Cempoala del Norte T.R.,19/03/17 09:00:00,95.4293,0.6136,0.7380,1.3517,2.9827,246.7890,0.4219,38.2521,50.1678,0.1471,
S-VEBGN051-TR08,CRE 29 Cempoala Norte,Pto de Calidad a Cempoala del Norte T.R.,20/03/17 09:00:00,96.0339,0.6732,0.2865,0.9597,2.7776,247.0055,0.5064,38.3485,50.4035,0.1301,
S-VEBGN051-TR08,CRE 29 Cempoala Norte,Pto de Calidad a Cempoala del Norte T.R.,21/03/17 09:00:00,95.7528,0.6862,0.2243,0.9106,3.0883,245.7049,0.2616,38.4530,50.4712,0.1188,
