Punto,Nombre Alterno,Descripcion,Fecha,Metano,Bioxido de Carbono,Nitrogeno,Total Inertes,Etano,Temp. Rocio,Humedad,Poder Calorifico,Indice Woobe,Acido Sulfidrico,,
S-MIBGN150-TR06,CRE 47 Pajaritos (Criogénica),Pto. de Calidad Pajaritos B.P. T.R.,09/07/17 00:00:00,93.6030,0.9760,4.3850,5.3610,1.0200,,0,36.0380,47.0266,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,01/07/17 00:00:00,91.5231,1.0860,4.7920,5.8779,2.3730,,0,36.3866,46.9999,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,01/07/17 01:00:00,91.5231,1.0860,4.7920,5.8779,2.3730,,0,36.3866,46.9999,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,01/07/17 02:00:00,91.5231,1.0860,4.7920,5.8779,2.3730,,0,36.3866,46.9999,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,01/07/17 03:00:00,91.5231,1.0860,4.7920,5.8779,2.3730,,0,36.3866,46.9999,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,01/07/17 04:00:00,91.5231,1.0860,4.7920,5.8779,2.3730,,0,36.3866,46.9999,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,01/07/17 05:00:00,91.5231,1.0860,4.7920,5.8779,2.3730,,0,36.3866,46.9999,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,01/07/17 06:00:00,91.5231,1.0860,4.7920,5.8779,2.3730,,0,36.3866,46.9999,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,01/07/17 07:00:00,91.5231,1.0860,4.7920,5.8779,2.3730,,0,36.3866,46.9999,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,01/07/17 08:00:00,91.5231,1.0860,4.7920,5.8779,2.3730,,0,36.3866,46.9999,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,01/07/17 09:00:00,92.5121,0.9670,4.5300,5.4969,1.8630,,0,36.3110,47.1310,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,01/07/17 10:00:00,92.5121,0.9670,4.5300,5.4969,1.8630,,0,36.3110,47.1310,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,01/07/17 11:00:00,92.5121,0.9670,4.5300,5.4969,1.8630,,0,36.3110,47.1310,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,01/07/17 12:00:00,92.5121,0.9670,4.5300,5.4969,1.8630,,0,36.3110,47.1310,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,01/07/17 13:00:00,92.5121,0.9670,4.5300,5.4969,1.8630,,0,36.3110,47.1391,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,01/07/17 14:00:00,92.5121,0.9670,4.5300,5.4969,1.8630,,0,36.3110,47.1391,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,01/07/17 15:00:00,92.5121,0.9670,4.5300,5.4969,1.8630,,0,36.3110,47.1391,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,01/07/17 16:00:00,92.5121,0.9670,4.5300,5.4969,1.8630,,0,36.3110,47.1391,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,01/07/17 17:00:00,92.5121,0.9670,4.5300,5.4969,1.8630,,0,36.3110,47.1391,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,01/07/17 18:00:00,92.5121,0.9670,4.5300,5.4969,1.8630,,0,36.3110,47.1391,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,01/07/17 19:00:00,92.5121,0.9670,4.5300,5.4969,1.8630,,0,36.3110,47.1391,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,01/07/17 20:00:00,92.5121,0.9670,4.5300,5.4969,1.8630,,0,36.3110,47.1391,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,01/07/17 21:00:00,92.5121,0.9670,4.5300,5.4969,1.8630,,0,36.3110,47.1391,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,01/07/17 22:00:00,92.5121,0.9670,4.5300,5.4969,1.8630,,0,36.3110,47.1391,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,01/07/17 23:00:00,92.5121,0.9670,4.5300,5.4969,1.8630,,0,36.3110,47.1391,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,02/07/17 00:00:00,92.5121,0.9670,4.5300,5.4969,1.8630,,0,36.3110,47.1391,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,02/07/17 01:00:00,92.5121,0.9670,4.5300,5.4969,1.8630,,0,36.3110,47.1391,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,02/07/17 02:00:00,92.5121,0.9670,4.5300,5.4969,1.8630,,0,36.3110,47.1391,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,02/07/17 03:00:00,92.5121,0.9670,4.5300,5.4969,1.8630,,0,36.3110,47.1391,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,02/07/17 04:00:00,92.5121,0.9670,4.5300,5.4969,1.8630,,0,36.3110,47.1391,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,02/07/17 05:00:00,92.5121,0.9670,4.5300,5.4969,1.8630,,0,36.3110,47.1391,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,02/07/17 06:00:00,92.5121,0.9670,4.5300,5.4969,1.8630,,0,36.3110,47.1391,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,02/07/17 07:00:00,92.5121,0.9670,4.5300,5.4969,1.8630,,0,36.3110,47.1391,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,02/07/17 08:00:00,92.5121,0.9670,4.5300,5.4969,1.8630,,0,36.3110,47.1391,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,02/07/17 09:00:00,92.3257,1.0772,4.5012,5.5785,1.9527,,0,36.3171,47.0761,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,02/07/17 10:00:00,92.3257,1.0772,4.5012,5.5785,1.9527,,0,36.3171,47.0761,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,02/07/17 11:00:00,92.3257,1.0772,4.5012,5.5785,1.9527,,0,36.3171,47.0761,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,02/07/17 12:00:00,92.3257,1.0772,4.5012,5.5785,1.9527,,0,36.3171,47.0761,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,02/07/17 13:00:00,92.3257,1.0772,4.5012,5.5785,1.9527,,0,36.3171,47.0842,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,02/07/17 14:00:00,92.3257,1.0772,4.5012,5.5785,1.9527,,0,36.3171,47.0842,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,02/07/17 15:00:00,92.3257,1.0772,4.5012,5.5785,1.9527,,0,36.3171,47.0842,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,02/07/17 16:00:00,92.3257,1.0772,4.5012,5.5785,1.9527,,0,36.3171,47.0842,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,02/07/17 17:00:00,92.3257,1.0772,4.5012,5.5785,1.9527,,0,36.3171,47.0842,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,02/07/17 18:00:00,92.3257,1.0772,4.5012,5.5785,1.9527,,0,36.3171,47.0842,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,02/07/17 19:00:00,92.3257,1.0772,4.5012,5.5785,1.9527,,0,36.3171,47.0842,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,02/07/17 20:00:00,92.3257,1.0772,4.5012,5.5785,1.9527,,0,36.3171,47.0842,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,02/07/17 21:00:00,92.3257,1.0772,4.5012,5.5785,1.9527,,0,36.3171,47.0842,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,02/07/17 22:00:00,92.3257,1.0772,4.5012,5.5785,1.9527,,0,36.3171,47.0842,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,02/07/17 23:00:00,92.3257,1.0772,4.5012,5.5785,1.9527,,0,36.3171,47.0842,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,03/07/17 00:00:00,92.3257,1.0772,4.5012,5.5785,1.9527,,0,36.3171,47.0842,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,03/07/17 01:00:00,92.3257,1.0772,4.5012,5.5785,1.9527,,0,36.3171,47.0842,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,03/07/17 02:00:00,92.3257,1.0772,4.5012,5.5785,1.9527,,0,36.3171,47.0842,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,03/07/17 03:00:00,92.3257,1.0772,4.5012,5.5785,1.9527,,0,36.3171,47.0842,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,03/07/17 04:00:00,92.3257,1.0772,4.5012,5.5785,1.9527,,0,36.3171,47.0842,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,03/07/17 05:00:00,92.3257,1.0772,4.5012,5.5785,1.9527,,0,36.3171,47.0842,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,03/07/17 06:00:00,92.3257,1.0772,4.5012,5.5785,1.9527,,0,36.3171,47.0842,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,03/07/17 07:00:00,92.3257,1.0772,4.5012,5.5785,1.9527,,0,36.3171,47.0842,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,03/07/17 08:00:00,92.3257,1.0772,4.5012,5.5785,1.9527,,0,36.3171,47.0842,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,03/07/17 09:00:00,88.7300,2.8000,2.5220,5.3220,3.6460,,0,38.6299,48.2184,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,03/07/17 10:00:00,88.7300,2.8000,2.5220,5.3220,3.6460,,0,38.6299,48.2184,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,03/07/17 11:00:00,88.7300,2.8000,2.5220,5.3220,3.6460,,0,38.6299,48.2184,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,03/07/17 12:00:00,88.7300,2.8000,2.5220,5.3220,3.6460,,0,38.6299,48.2184,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,03/07/17 13:00:00,88.7300,2.8000,2.5220,5.3220,3.6460,,0,38.6299,48.2282,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,03/07/17 14:00:00,88.7300,2.8000,2.5220,5.3220,3.6460,,0,38.6299,48.2282,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,03/07/17 15:00:00,88.7300,2.8000,2.5220,5.3220,3.6460,,0,38.6299,48.2282,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,03/07/17 16:00:00,88.7300,2.8000,2.5220,5.3220,3.6460,,0,38.6299,48.2282,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,03/07/17 17:00:00,88.7300,2.8000,2.5220,5.3220,3.6460,,0,38.6299,48.2282,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,03/07/17 18:00:00,88.7300,2.8000,2.5220,5.3220,3.6460,,0,38.6299,48.2282,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,03/07/17 19:00:00,88.7300,2.8000,2.5220,5.3220,3.6460,,0,38.6299,48.2282,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,03/07/17 20:00:00,88.7300,2.8000,2.5220,5.3220,3.6460,,0,38.6299,48.2282,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,03/07/17 21:00:00,88.7300,2.8000,2.5220,5.3220,3.6460,,0,38.6299,48.2282,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,03/07/17 22:00:00,88.7300,2.8000,2.5220,5.3220,3.6460,,0,38.6299,48.2282,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,03/07/17 23:00:00,88.7300,2.8000,2.5220,5.3220,3.6460,,0,38.6299,48.2282,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,04/07/17 00:00:00,88.7300,2.8000,2.5220,5.3220,3.6460,,0,38.6299,48.2282,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,04/07/17 01:00:00,88.7300,2.8000,2.5220,5.3220,3.6460,,0,38.6299,48.2282,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,04/07/17 02:00:00,88.7300,2.8000,2.5220,5.3220,3.6460,,0,38.6299,48.2282,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,04/07/17 03:00:00,88.7300,2.8000,2.5220,5.3220,3.6460,,0,38.6299,48.2282,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,04/07/17 04:00:00,88.7300,2.8000,2.5220,5.3220,3.6460,,0,38.6299,48.2282,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,04/07/17 05:00:00,88.7300,2.8000,2.5220,5.3220,3.6460,,0,38.6299,48.2282,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,04/07/17 06:00:00,88.7300,2.8000,2.5220,5.3220,3.6460,,0,38.6299,48.2282,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,04/07/17 07:00:00,88.7300,2.8000,2.5220,5.3220,3.6460,,0,38.6299,48.2282,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,04/07/17 08:00:00,88.7300,2.8000,2.5220,5.3220,3.6460,,0,38.6299,48.2282,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,04/07/17 09:00:00,87.4930,2.8740,4.0060,6.8800,3.8990,,0,37.6291,46.9790,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,04/07/17 10:00:00,87.4930,2.8740,4.0060,6.8800,3.8990,,0,37.6291,46.9790,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,04/07/17 11:00:00,87.4930,2.8740,4.0060,6.8800,3.8990,,0,37.6291,46.9790,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,04/07/17 12:00:00,87.4930,2.8740,4.0060,6.8800,3.8990,,0,37.6291,46.9790,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,04/07/17 13:00:00,87.4930,2.8740,4.0060,6.8800,3.8990,,0,37.6291,46.9882,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,04/07/17 14:00:00,87.4930,2.8740,4.0060,6.8800,3.8990,,0,37.6291,46.9882,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,04/07/17 15:00:00,87.4930,2.8740,4.0060,6.8800,3.8990,,0,37.6291,46.9882,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,04/07/17 16:00:00,87.4930,2.8740,4.0060,6.8800,3.8990,,0,37.6291,46.9882,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,04/07/17 17:00:00,87.4930,2.8740,4.0060,6.8800,3.8990,,0,37.6291,46.9882,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,04/07/17 18:00:00,87.4930,2.8740,4.0060,6.8800,3.8990,,0,37.6291,46.9882,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,04/07/17 19:00:00,87.4930,2.8740,4.0060,6.8800,3.8990,,0,37.6291,46.9882,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,04/07/17 20:00:00,87.4930,2.8740,4.0060,6.8800,3.8990,,0,37.6291,46.9882,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,04/07/17 21:00:00,87.4930,2.8740,4.0060,6.8800,3.8990,,0,37.6291,46.9882,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,04/07/17 22:00:00,87.4930,2.8740,4.0060,6.8800,3.8990,,0,37.6291,46.9882,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,04/07/17 23:00:00,87.4930,2.8740,4.0060,6.8800,3.8990,,0,37.6291,46.9882,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,05/07/17 00:00:00,87.4930,2.8740,4.0060,6.8800,3.8990,,0,37.6291,46.9882,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,05/07/17 01:00:00,87.4930,2.8740,4.0060,6.8800,3.8990,,0,37.6291,46.9882,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,05/07/17 02:00:00,87.4930,2.8740,4.0060,6.8800,3.8990,,0,37.6291,46.9882,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,05/07/17 03:00:00,87.4930,2.8740,4.0060,6.8800,3.8990,,0,37.6291,46.9882,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,05/07/17 04:00:00,87.4930,2.8740,4.0060,6.8800,3.8990,,0,37.6291,46.9882,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,05/07/17 05:00:00,87.4930,2.8740,4.0060,6.8800,3.8990,,0,37.6291,46.9882,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,05/07/17 06:00:00,87.4930,2.8740,4.0060,6.8800,3.8990,,0,37.6291,46.9882,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,05/07/17 07:00:00,87.4930,2.8740,4.0060,6.8800,3.8990,,0,37.6291,46.9882,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,05/07/17 08:00:00,87.4930,2.8740,4.0060,6.8800,3.8990,,0,37.6291,46.9882,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,05/07/17 09:00:00,93.3640,0.1140,4.8920,5.0060,1.5990,,0,36.3446,47.5518,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,05/07/17 10:00:00,93.3640,0.1140,4.8920,5.0060,1.5990,,0,36.3446,47.5518,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,05/07/17 11:00:00,93.3640,0.1140,4.8920,5.0060,1.5990,,0,36.3446,47.5518,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,05/07/17 12:00:00,93.3640,0.1140,4.8920,5.0060,1.5990,,0,36.3446,47.5518,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,05/07/17 13:00:00,93.3640,0.1140,4.8920,5.0060,1.5990,,0,36.3446,47.5598,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,05/07/17 14:00:00,93.3640,0.1140,4.8920,5.0060,1.5990,,0,36.3446,47.5598,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,05/07/17 15:00:00,93.3640,0.1140,4.8920,5.0060,1.5990,,0,36.3446,47.5598,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,05/07/17 16:00:00,93.3640,0.1140,4.8920,5.0060,1.5990,,0,36.3446,47.5598,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,05/07/17 17:00:00,93.3640,0.1140,4.8920,5.0060,1.5990,,0,36.3446,47.5598,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,05/07/17 18:00:00,93.3640,0.1140,4.8920,5.0060,1.5990,,0,36.3446,47.5598,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,05/07/17 19:00:00,93.3640,0.1140,4.8920,5.0060,1.5990,,0,36.3446,47.5598,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,05/07/17 20:00:00,93.3640,0.1140,4.8920,5.0060,1.5990,,0,36.3446,47.5598,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,05/07/17 21:00:00,93.3640,0.1140,4.8920,5.0060,1.5990,,0,36.3446,47.5598,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,05/07/17 22:00:00,93.3640,0.1140,4.8920,5.0060,1.5990,,0,36.3446,47.5598,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,05/07/17 23:00:00,93.3640,0.1140,4.8920,5.0060,1.5990,,0,36.3446,47.5598,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,06/07/17 00:00:00,93.3640,0.1140,4.8920,5.0060,1.5990,,0,36.3446,47.5598,0,,
S-MIBGN150-TR07,CRE 34 Caseta General Pajaritos,Pto. de Calidad Caseta Gral. Pajaritos T.R.,06/07/17 01:00:00,93.3640,0.1140,4.8920,5.0060,1.5990,,0,36.3446,47.5598,0,,
